DATA_YEAR,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,COUNTY_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,HUMAN_TRAFFICKING,OFFENSE_SUBCAT_NAME,ACTUAL_COUNT
2020,County,GA,Georgia,FLOYD,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,16
2020,County,GA,Georgia,FLOYD,South,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,6
2020,City,GA,Georgia,FLOYD,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,3
2020,City,GA,Georgia,FLOYD,South,4,"Cities from 25,000 thru 49,999",1,Involuntary Servitude,1
2020,City,GA,Georgia,FULTON,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,2
2020,County,GA,Georgia,FULTON,South,9D,"MSA counties under 10,000",1,Commercial Sex Acts,1
2020,City,GA,Georgia,FULTON,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2020,County,GA,Georgia,GLYNN,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,GA,Georgia,GWINNETT,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,3
2020,City,GA,Georgia,GWINNETT,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,County,GA,Georgia,HABERSHAM,South,8B,"Non-MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,GA,Georgia,HALL,South,4,"Cities from 25,000 thru 49,999",1,Involuntary Servitude,1
2020,City,GA,Georgia,"HOUSTON, PEACH",South,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,1
2020,City,GA,Georgia,LIBERTY,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,3
2020,County,GA,Georgia,LOWNDES,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,9
2020,County,GA,Georgia,LOWNDES,South,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2020,County,GA,Georgia,MERIWETHER,South,9C,"MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,City,GA,Georgia,MUSCOGEE,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,6
2020,Other,GA,Georgia,MUSCOGEE,South,9D,"MSA counties under 10,000",1,Commercial Sex Acts,7
2020,County,GA,Georgia,NEWTON,South,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2020,County,GA,Georgia,PAULDING,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,18
2020,City,GA,Georgia,WALKER,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2020,City,GA,Georgia,"NEWTON, WALTON",South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2020,County,GA,Georgia,WHITFIELD,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2020,County,GA,Georgia,WHITFIELD,South,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2020,City,GA,Georgia,"DEKALB, FULTON",South,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,3
2020,City,HI,Hawaii,HONOLULU,West,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,12
2020,City,ID,Idaho,ADA,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2020,City,ID,Idaho,ADA,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,3
2020,City,ID,Idaho,CANYON,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2020,City,ID,Idaho,PAYETTE,West,6,"Cities from 2,500 thru 9,999",1,Involuntary Servitude,1
2020,State Police,ID,Idaho,NOT SPECIFIED,West,8D,"Non-MSA counties under 10,000",1,Commercial Sex Acts,1
2020,County,IL,Illinois,COOK,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2020,City,IL,Illinois,COOK,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,2
2020,City,IL,Illinois,COOK,Midwest,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,2
2020,City,IL,Illinois,COOK,Midwest,6,"Cities from 2,500 thru 9,999",1,Involuntary Servitude,2
2020,City,IL,Illinois,MCHENRY,Midwest,6,"Cities from 2,500 thru 9,999",1,Involuntary Servitude,1
2020,City,IL,Illinois,MACON,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,2
2020,County,IL,Illinois,RANDOLPH,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,City,IL,Illinois,"KENDALL, WILL",Midwest,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,3
2020,City,IL,Illinois,COOK,Midwest,1A,"Cities 1,000,000 or over",1,Commercial Sex Acts,9
2020,City,IN,Indiana,ALLEN,Midwest,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,1
2020,City,IN,Indiana,HUNTINGTON,Midwest,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2020,County,IN,Indiana,KOSCIUSKO,Midwest,8B,"Non-MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2020,City,IN,Indiana,MARION,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,County,IN,Indiana,MONROE,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,IN,Indiana,"FRANKLIN, RIPLEY",Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2020,City,IN,Indiana,ST JOSEPH,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,2
2020,City,IN,Indiana,TIPPECANOE,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,IN,Indiana,VANDERBURGH,Midwest,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2020,City,IN,Indiana,MARION,Midwest,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,18
2020,City,IN,Indiana,MARION,Midwest,1B,"Cities from 500,000 thru 999,999",1,Involuntary Servitude,5
2020,State Police,IN,Indiana,NOT SPECIFIED,Midwest,8D,"Non-MSA counties under 10,000",1,Commercial Sex Acts,4
2020,State Police,IN,Indiana,NOT SPECIFIED,Midwest,8D,"Non-MSA counties under 10,000",1,Involuntary Servitude,1
2020,County,KY,Kentucky,BARREN,South,8B,"Non-MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2020,County,KY,Kentucky,BOONE,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2020,City,KY,Kentucky,BOYD,South,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2020,City,KY,Kentucky,CAMPBELL,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2020,City,KY,Kentucky,FAYETTE,South,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,1
2020,County,KY,Kentucky,FRANKLIN,South,8C,"Non-MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,3
2020,City,KY,Kentucky,JEFFERSON,South,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,6
2020,City,KY,Kentucky,JESSAMINE,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2020,City,KY,Kentucky,PULASKI,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,2
2020,State Police,KY,Kentucky,NOT SPECIFIED,South,8E,Non-MSA State Police,1,Commercial Sex Acts,1
2020,State Police,KY,Kentucky,NOT SPECIFIED,South,8E,Non-MSA State Police,1,Involuntary Servitude,1
2020,State Police,KY,Kentucky,NOT SPECIFIED,South,8E,Non-MSA State Police,1,Commercial Sex Acts,2
2020,State Police,KY,Kentucky,NOT SPECIFIED,South,8E,Non-MSA State Police,1,Commercial Sex Acts,8
2020,State Police,KY,Kentucky,NOT SPECIFIED,South,8E,Non-MSA State Police,1,Commercial Sex Acts,1
2020,State Police,KY,Kentucky,NOT SPECIFIED,South,8E,Non-MSA State Police,1,Involuntary Servitude,1
2020,State Police,KY,Kentucky,NOT SPECIFIED,South,8E,Non-MSA State Police,1,Commercial Sex Acts,2
2020,City,LA,Louisiana,BOSSIER,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,LA,Louisiana,"BOSSIER, CADDO",South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,5
2020,City,LA,Louisiana,EAST BATON ROUGE,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2020,City,LA,Louisiana,EAST BATON ROUGE,South,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2020,County,LA,Louisiana,JEFFERSON,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2020,City,LA,Louisiana,ORLEANS,South,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,2
2020,City,MA,Massachusetts,BARNSTABLE,Northeast,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,4
2020,City,MA,Massachusetts,BARNSTABLE,Northeast,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2020,City,MA,Massachusetts,BRISTOL,Northeast,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2020,City,MA,Massachusetts,BRISTOL,Northeast,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2020,City,MA,Massachusetts,BRISTOL,Northeast,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2020,City,MA,Massachusetts,HAMPDEN,Northeast,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2020,City,MA,Massachusetts,HAMPDEN,Northeast,4,"Cities from 25,000 thru 49,999",1,Involuntary Servitude,1
2020,City,MA,Massachusetts,MIDDLESEX,Northeast,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2020,City,MA,Massachusetts,PLYMOUTH,Northeast,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,3
2020,City,MA,Massachusetts,PLYMOUTH,Northeast,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,1
2020,City,MA,Massachusetts,PLYMOUTH,Northeast,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,1
2020,City,MA,Massachusetts,PLYMOUTH,Northeast,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,2
2020,City,MA,Massachusetts,SUFFOLK,Northeast,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,4
2020,City,MA,Massachusetts,SUFFOLK,Northeast,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2020,City,MA,Massachusetts,SUFFOLK,Northeast,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,MA,Massachusetts,WORCESTER,Northeast,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2020,City,MA,Massachusetts,WORCESTER,Northeast,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,City,MA,Massachusetts,WORCESTER,Northeast,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,City,MA,Massachusetts,WORCESTER,Northeast,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2020,County,MD,Maryland,ANNE ARUNDEL,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,2
2020,County,MD,Maryland,BALTIMORE,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2020,City,MD,Maryland,CECIL,South,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2020,County,MD,Maryland,HOWARD,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,11
2020,County,MD,Maryland,MONTGOMERY,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,3
2020,County,MD,Maryland,PRINCE GEORGE'S,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,2
2020,City,ME,Maine,ANDROSCOGGIN,Northeast,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,City,ME,Maine,ANDROSCOGGIN,Northeast,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2020,City,MI,Michigan,BERRIEN,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,State Police,MI,Michigan,CRAWFORD,Midwest,8D,"Non-MSA counties under 10,000",1,Involuntary Servitude,1
2020,State Police,MI,Michigan,EATON,Midwest,9D,"MSA counties under 10,000",1,Commercial Sex Acts,1
2020,County,MI,Michigan,GENESEE,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,20
2020,State Police,MI,Michigan,INGHAM,Midwest,9D,"MSA counties under 10,000",1,Involuntary Servitude,2
2020,City,MI,Michigan,"EATON, INGHAM",Midwest,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2020,State Police,MI,Michigan,JACKSON,Midwest,9D,"MSA counties under 10,000",1,Commercial Sex Acts,1
2020,State Police,MI,Michigan,KENT,Midwest,9D,"MSA counties under 10,000",1,Commercial Sex Acts,1
2020,City,MI,Michigan,KENT,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,MI,Michigan,LENAWEE,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2020,County,MI,Michigan,MACOMB,Midwest,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2020,County,MI,Michigan,MACOMB,Midwest,9A,"MSA counties 100,000 or over",1,Involuntary Servitude,1
2020,City,MI,Michigan,MACOMB,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2020,City,MI,Michigan,MACOMB,Midwest,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2020,City,MI,Michigan,MACOMB,Midwest,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2020,City,MI,Michigan,MUSKEGON,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2020,State Police,MI,Michigan,OAKLAND,Midwest,9D,"MSA counties under 10,000",1,Commercial Sex Acts,1
2020,City,MI,Michigan,OAKLAND,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2020,City,MI,Michigan,OAKLAND,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2020,State Police,MI,Michigan,SHIAWASSEE,Midwest,9D,"MSA counties under 10,000",1,Commercial Sex Acts,3
2020,City,MI,Michigan,WASHTENAW,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,City,MI,Michigan,WASHTENAW,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2020,State Police,MI,Michigan,WAYNE,Midwest,9D,"MSA counties under 10,000",1,Commercial Sex Acts,1
2020,City,MI,Michigan,WAYNE,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,3
2020,Other,MI,Michigan,WAYNE,Midwest,7,"Cities under 2,500",1,Commercial Sex Acts,1
2020,City,MN,Minnesota,ANOKA,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,City,MN,Minnesota,ANOKA,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2020,County,MN,Minnesota,CARVER,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,MN,Minnesota,CHIPPEWA,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2020,City,MN,Minnesota,DAKOTA,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,MN,Minnesota,DAKOTA,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,3
2020,City,MN,Minnesota,DAKOTA,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,MN,Minnesota,DAKOTA,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,MN,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,2
2020,City,MN,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,MN,Minnesota,HENNEPIN,Midwest,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,13
2020,City,MN,Minnesota,HENNEPIN,Midwest,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,12
2020,City,MN,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,MN,Minnesota,HENNEPIN,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2020,Other,MN,Minnesota,HENNEPIN,Midwest,7,"Cities under 2,500",1,Commercial Sex Acts,1
2020,City,MN,Minnesota,KANDIYOHI,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,City,MN,Minnesota,MARTIN,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2020,County,MN,Minnesota,MILLE LACS,Midwest,9C,"MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,City,MN,Minnesota,OLMSTED,Midwest,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2020,City,MN,Minnesota,RAMSEY,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,3
2020,City,MN,Minnesota,RAMSEY,Midwest,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,8
2020,County,MN,Minnesota,ST LOUIS,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,3
2020,City,MN,Minnesota,ST LOUIS,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,4
2020,County,MN,Minnesota,SHERBURNE,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,MN,Minnesota,SHERBURNE,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2020,City,MN,Minnesota,"BENTON, SHERBURNE, STEARNS",Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2020,County,MN,Minnesota,WASHINGTON,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,3
2020,County,MN,Minnesota,WRIGHT,Midwest,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2020,Other State Agency,MN,Minnesota,NOT SPECIFIED,Midwest,7,"Cities under 2,500",1,Commercial Sex Acts,26
2020,Other State Agency,MN,Minnesota,NOT SPECIFIED,Midwest,7,"Cities under 2,500",1,Involuntary Servitude,1
2020,City,MO,Missouri,BOONE,Midwest,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2020,City,MO,Missouri,BUCHANAN,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,11
2020,County,MO,Missouri,CAMDEN,Midwest,8B,"Non-MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,MO,Missouri,CAPE GIRARDEAU,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2020,City,MO,Missouri,DENT,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2020,City,MO,Missouri,"CHRISTIAN, GREENE",Midwest,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2020,City,MO,Missouri,JACKSON,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2020,County,MO,Missouri,JASPER,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2020,City,MO,Missouri,JOHNSON,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,2
2020,County,MO,Missouri,MCDONALD,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,City,MO,Missouri,MCDONALD,Midwest,7,"Cities under 2,500",1,Commercial Sex Acts,1
2020,City,MO,Missouri,ST CHARLES,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,MO,Missouri,ST CHARLES,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2020,County,MO,Missouri,ST CHARLES,Midwest,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2020,County,MO,Missouri,ST LOUIS,Midwest,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,8
2020,City,MO,Missouri,ST LOUIS,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2020,County,MO,Missouri,SALINE,Midwest,8D,"Non-MSA counties under 10,000",1,Commercial Sex Acts,1
2020,City,MO,Missouri,"NEW MADRID, SCOTT",Midwest,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2020,City,MO,Missouri,"CASS, CLAY, JACKSON, PLATTE",Midwest,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,5
2020,City,MO,Missouri,"CASS, CLAY, JACKSON, PLATTE",Midwest,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,1
2020,City,MO,Missouri,ST LOUIS CITY,Midwest,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,1
2020,County,MS,Mississippi,LEAKE,South,8C,"Non-MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,City,MT,Montana,HILL,West,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,2
2020,City,MT,Montana,LEWIS AND CLARK,West,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2020,County,NB,Nebraska,ADAMS,Midwest,8D,"Non-MSA counties under 10,000",1,Involuntary Servitude,1
2020,County,NB,Nebraska,FURNAS,Midwest,8D,"Non-MSA counties under 10,000",1,Commercial Sex Acts,1
2020,City,NB,Nebraska,SARPY,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,NC,North Carolina,"ALAMANCE, GUILFORD",South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,4
2020,City,NC,North Carolina,ALAMANCE,South,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2020,County,NC,North Carolina,BRUNSWICK,South,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,3
2020,City,NC,North Carolina,BUNCOMBE,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,NC,North Carolina,BUNCOMBE,South,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,1
2020,City,NC,North Carolina,CALDWELL,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,City,NC,North Carolina,CALDWELL,South,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,2
2020,City,NC,North Carolina,CARTERET,South,6,"Cities from 2,500 thru 9,999",1,Involuntary Servitude,1
2020,City,NC,North Carolina,CARTERET,South,6,"Cities from 2,500 thru 9,999",1,Involuntary Servitude,2
2020,County,NC,North Carolina,CATAWBA,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,2
2020,County,NC,North Carolina,CLAY,South,8C,"Non-MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,County,NC,North Carolina,CLEVELAND,South,8B,"Non-MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2020,City,NC,North Carolina,CLEVELAND,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,County,NC,North Carolina,CUMBERLAND,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,4
2020,County,NC,North Carolina,CUMBERLAND,South,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2020,City,NC,North Carolina,CUMBERLAND,South,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,5
2020,County,NC,North Carolina,DURHAM,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,NC,North Carolina,"DURHAM, ORANGE",South,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,1
2020,City,NC,North Carolina,"DURHAM, ORANGE",South,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,1
2020,City,NC,North Carolina,GASTON,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,City,NC,North Carolina,GASTON,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,2
2020,City,NC,North Carolina,GASTON,South,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,1
2020,County,NC,North Carolina,HAYWOOD,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,2
2020,City,NC,North Carolina,HAYWOOD,South,6,"Cities from 2,500 thru 9,999",1,Involuntary Servitude,1
2020,City,NC,North Carolina,JOHNSTON,South,6,"Cities from 2,500 thru 9,999",1,Involuntary Servitude,1
2020,City,NC,North Carolina,JOHNSTON,South,7,"Cities under 2,500",1,Involuntary Servitude,1
2020,City,NC,North Carolina,MECKLENBURG,South,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,5
2020,City,NC,North Carolina,MECKLENBURG,South,1B,"Cities from 500,000 thru 999,999",1,Involuntary Servitude,12
2020,City,NC,North Carolina,NEW HANOVER,South,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2020,County,NC,North Carolina,PENDER,South,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2020,County,NC,North Carolina,PERSON,South,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2020,City,NC,North Carolina,PITT,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,NC,North Carolina,PITT,South,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2020,County,NC,North Carolina,RANDOLPH,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,3
2020,City,NC,North Carolina,ROBESON,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,City,NC,North Carolina,SCOTLAND,South,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2020,City,NC,North Carolina,STANLY,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2020,City,ND,North Dakota,BURLEIGH,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2020,City,ND,North Dakota,CASS,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,3
2020,City,ND,North Dakota,GRAND FORKS,Midwest,7,"Cities under 2,500",1,Commercial Sex Acts,1
2020,County,ND,North Dakota,MCLEAN,Midwest,8D,"Non-MSA counties under 10,000",1,Commercial Sex Acts,1
2020,County,ND,North Dakota,MORTON,Midwest,9D,"MSA counties under 10,000",1,Commercial Sex Acts,1
2020,City,ND,North Dakota,MORTON,Midwest,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2020,City,ND,North Dakota,RICHLAND,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2020,County,ND,North Dakota,WARD,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",1,Involuntary Servitude,1
2020,City,ND,North Dakota,WARD,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2020,City,ND,North Dakota,WILLIAMS,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,3
2020,City,NH,New Hampshire,CARROLL,Northeast,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,2
2020,City,NH,New Hampshire,GRAFTON,Northeast,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
